StockCode,Description,UnitPrice,TotalSold
23428,IVORY RETRO KITCHEN WALL CLOCK,8.107692307692307,70
23429,RED RETRO KITCHEN WALL CLOCK,8.15,44
23430,BLUE RETRO KITCHEN WALL CLOCK,8.15,35
23431,NATURAL HANGING QUILTED HEARTS ,0.8252173913043478,1427
23432,PRETTY HANGING QUILTED HEARTS,0.8268571428571428,1272
23433,HANGING QUILTED PATCHWORK APPLES,0.8286585365853659,1215
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS ,0.9046666666666667,1782
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,0.9072727272727273,676
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,1.2408695652173913,1929
23437, 50'S CHRISTMAS GIFT BAG LARGE,1.248108108108108,1909
23438, RED SPOT GIFT BAG LARGE,1.247857142857143,1782
23439,HAND WARMER RED LOVE HEART,2.0941709844559586,3721
23440,PAINT YOUR OWN EGGS IN CRATE,2.022,164
23441,HAND PAINTED HANGING EASTER EGG,0.42,22
23442,12 HANGING EGGS HAND PAINTED,2.08,40
23444,Next Day Carriage,15.189873417721518,79
23445,ICE CREAM BUBBLES,0.8265263157894737,2647
23446,BLUE BUNNY EASTER EGG BASKET,1.5833333333333333,157
23447,PINK BUNNY EASTER EGG BASKET,1.5999999999999999,158
23448,CREAM BUNNY EASTER EGG BASKET,1.6499999999999997,25
23449,SET OF 6 EASTER RAINBOW CHICKS,1.25,12
23451,SQUARE MINI PORTRAIT FRAME,1.9433333333333334,268
23452,HEART MINI PORTRAIT FRAME,1.9462962962962964,510
23453,OVAL  MINI PORTRAIT FRAME,1.9437499999999999,315
23454,SET OF 3 MINI HANGING PORTRAITS,4.141836734693878,161
23455,SMALL PARLOUR PICTURE FRAME,2.8671428571428574,206
23456,MEDIUM PARLOUR PICTURE FRAME ,4.116666666666667,158
23457,LARGE PARLOUR PICTURE FRAME,4.9189655172413795,104
23458,DOLLY CABINET 3 DRAWERS ,14.95,51
23459,DOLLY CABINET 2 DRAWERS ,12.5,33
23460,SWEETHEART WALL TIDY ,9.900930232558139,108
23461,SWEETHEART BIRD HOUSE,4.1359550561797755,829
23462,ROCOCO WALL MIRROR WHITE,19.745454545454546,77
23463,VINTAGE ZINC WATERING CAN,9.95,12
23464,VINTAGE ZINC WATERING CAN SMALL,4.95,16
23465,TUSCAN VILLA FEEDING STATION,8.25,28
23466,TUSCAN VILLA DOVECOTE,8.214285714285714,49
23467,VINTAGE ZINC PLANTER  ,3.29,23
23468,TUSCAN VILLA BIRD TABLE ,8.25,19
23469,CARD HOLDER LOVE BIRD SMALL,4.122698412698413,320
23470,CARD HOLDER LOVE BIRD LARGE ,6.2156,220
23471,SIX DRAWER OFFICE TIDY,9.753846153846153,64
23472, NINE DRAWER OFFICE TIDY,14.786666666666665,54
23473,WOODLAND SMALL RED FELT HEART,0.8274418604651163,665
23474,WOODLAND SMALL BLUE FELT HEART,0.83,297
23475,WOODLAND SMALL PINK FELT HEART,0.83,280
23476,WOODLAND LARGE RED FELT HEART,1.25,198
23477,WOODLAND LARGE BLUE FELT HEART,1.25,85
23478,WOODLAND LARGE PINK FELT HEART,1.2289999999999999,278
23479,WIRE EGG BASKET ,7.775,109
23480,MINI LIGHTS WOODLAND MUSHROOMS,3.726477272727273,1717
23481,PEARLISED IVORY HEART SMALL ,1.2429999999999999,217
23482,PEARLISED IVORY HEART LARGE ,1.6388888888888888,415
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1.2280597014925374,1310
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,2.8592307692307695,174
23485,BOTANICAL GARDENS WALL CLOCK ,24.16,259
23486,ANTIQUE HEART SHELF UNIT,16.44705882352941,267
23487,SWEET HEART CAKE CARRIER,9.869047619047619,78
23489,"GARLAND, VINTAGE BELLS",2.8872027972027974,876
23490,T-LIGHT HOLDER HANGING LOVE BIRD,3.740315789473684,533
23491,VINTAGE JINGLE BELLS HEART,8.25,226
23492,VINTAGE JINGLE BELLS WREATH,8.25,74
23493,VINTAGE DOILY TRAVEL SEWING KIT,1.9483240223463687,3516
23494,VINTAGE DOILY DELUXE SEWING KIT ,5.933050847457627,722
23495,SET OF 3 PANTRY WOODEN SPOONS,1.25,192
23496,PANTRY KITCHEN THERMOMETER ,1.25,88
23497,CLASSIC CHROME BICYCLE BELL ,1.4383050847457626,2511
23498,CLASSIC BICYCLE CLIPS ,1.4402247191011237,1587
23499,SET 12 VINTAGE DOILY CHALK ,0.42,1244
23500,KEY RING BASEBALL BOOT ASSORTED ,1.2428409090909092,1580
23501,KEY RING BASEBALL BOOT UNION JACK,1.2379310344827588,1770
23502,PLAYING CARDS VINTAGE DOILEY ,1.2452272727272726,690
23503,PLAYING CARDS KEEP CALM & CARRY ON,1.24811377245509,3432
23504,PLAYING CARDS JUBILEE UNION JACK,1.2489447236180904,1661
23505,PLAYING CARDS I LOVE LONDON ,1.2420754716981133,1058
23506,MINI PLAYING CARDS SPACEBOY ,0.41909090909090907,2694
23507,MINI PLAYING CARDS BUFFALO BILL ,0.41834862385321103,2839
23508,MINI PLAYING CARDS DOLLY GIRL ,0.4189473684210526,2472
23509,MINI PLAYING CARDS FUN FAIR ,0.4178181818181818,1040
23510,MINI PLAYING CARDS GYMKHANA,0.41879999999999995,2297
23511,EMBROIDERED RIBBON REEL EMILY ,2.0732558139534887,524
23512,EMBROIDERED RIBBON REEL ROSIE,2.0622448979591836,484
23513,EMBROIDERED RIBBON REEL SUSIE ,2.0706451612903227,556
23514,EMBROIDERED RIBBON REEL SALLY ,2.0706451612903227,458
23515,EMBROIDERED RIBBON REEL DAISY ,2.0655,558
23516,EMBROIDERED RIBBON REEL SOPHIE  ,3.7280952380952384,291
23517,EMBROIDERED RIBBON REEL REBECCA ,2.8743137254901963,312
23518,EMBROIDERED RIBBON REEL RACHEL ,2.870487804878049,357
23519,EMBROIDERED RIBBON REEL CLAIRE,3.701578947368421,219
23520,EMBROIDERED RIBBON REEL RUBY ,3.734666666666667,165
23521,CAT AND BIRD WALL ART,2.618181818181818,388
23522,DOG AND BALL WALL ART,2.575714285714286,341
23523,TREASURE AHOY WALL ART,3.656315789473684,357
23524,HORSE & PONY WALL ART,3.6588235294117646,465
23525,BUFFALO BILL WALL ART ,3.6584090909090907,567
23526,DOG LICENCE WALL ART,5.814565217391305,882
23527,ANIMALS AND NATURE WALL ART,3.6818604651162787,415
23528,SPACEBOY WALL ART,3.626764705882353,462
23529,DOLLY GIRL WALL ART,3.6103333333333336,629
23530,WALL ART ONLY ONE PERSON ,4.7518918918918915,1037
23531,WALL ART BIG LOVE ,6.744897959183674,960
23532,WALL ART WORK REST AND PLAY  ,4.470769230769231,205
23533,WALL ART GARDEN HAVEN ,5.151935483870968,210
23534,STOP FOR TEA WALL ART,5.881230769230768,1206
23535,BICYCLE SAFTEY WALL ART,5.866196319018405,1123
23536,VILLAGE SHOW WALL ART,5.869864864864865,613
23537,I LOVE LONDON WALL ART,4.835714285714286,98
23538,WALL ART VINTAGE HEART,4.78925925925926,326
23539,WALL ART LOVES' SECRET ,5.797428571428571,237
23540,WALL ART THE MAGIC FOREST ,6.142,146
23541,WALL ART CLASSIC PUDDINGS ,8.1105,829
23542,70'S ALPHABET WALL ART,8.045714285714286,484
23543,KEEP CALM WALL ART ,7.858958333333334,1227
23544,WALL ART MID CENTURY MODERN ,7.523000000000001,164
23545,WRAP RED DOILEY,0.419047619047619,2475
23546,WRAP PAISLEY PARK ,0.42,3250
23547,WRAP FLOWER SHOP  ,0.42,1575
23548,WRAP MAGIC FOREST ,0.42,1075
23549,WRAP BIRD GARDEN ,0.42,1300
23550,WRAP ALPHABET POSTER  ,0.41873015873015873,1850
23551,PACK OF 12 PAISLEY PARK TISSUES ,0.38999999999999996,1614
23552,BICYCLE PUNCTURE REPAIR KIT ,2.062181818181818,1730
23553,LANDMARK FRAME CAMDEN TOWN ,12.375,557
23554,LANDMARK FRAME OXFORD STREET,12.385185185185184,419
23555,LANDMARK FRAME NOTTING HILL ,12.405102040816328,419
23556,LANDMARK FRAME COVENT GARDEN ,12.38076923076923,435
23557,LANDMARK FRAME BAKER STREET ,12.39310344827586,347
23558,LANDMARK FRAME LONDON BRIDGE ,12.401063829787235,410
23559,WOODLAND BUNNIES LOLLY MAKERS,2.0722666666666667,563
23560,SET OF 6 RIBBONS COUNTRY STYLE,2.87,163
23561,SET OF 6 RIBBONS PARTY,2.8592307692307695,167
23562,SET OF 6 RIBBONS PERFECTLY PRETTY  ,2.8791891891891894,243
23564,EGG CUP MILKMAID INGRID,1.2449999999999999,587
23565,EGG CUP MILKMAID HELGA ,1.25,348
23566,EGG CUP MILKMAID HEIDI,1.2408695652173913,784
23567,EGG CUP HENRIETTA HEN PINK,1.25,187
23568,EGG CUP HENRIETTA HEN CREAM ,1.2349999999999999,580
23569,TRADTIONAL ALPHABET STAMP SET,4.9455056179775285,926
23570,TRADITIONAL PICK UP STICKS GAME ,1.25,1836
23571,TRADITIONAL NAUGHTS & CROSSES,1.6490950226244343,2018
23574,PACKING CHARGE,7.5,14
23575,SNACK TRAY PAISLEY PARK,1.9375,164
23576,SNACK TRAY RED VINTAGE DOILY,1.94,185
23578,SNACK TRAY RED GINGHAM,1.95,56
23579,SNACK TRAY I LOVE LONDON,1.9375,149
23580,SNACK TRAY HAPPY FOREST  ,1.9499999999999997,110
23581,JUMBO BAG PAISLEY PARK,2.059223300970874,4358
23582,VINTAGE DOILY JUMBO BAG RED ,2.0663713080168775,4434
23583,LUNCH BAG PAISLEY PARK  ,1.6447540983606557,3305
23597,PAPER BUNTING PAISLEY PARK,2.9071428571428575,246
23598,PAPER BUNTING VINTAGE PARTY,2.930952380952381,420
23630,SET 10 CARDS HANGING BAUBLES 17080,2.99,1
23660,HENRIETTA HEN MUG ,1.65,293
23661,MILK MAIDS MUG ,1.6499999999999997,204
23664,FLOWER SHOP DESIGN MUG,1.65,1
23681,LUNCH BAG RED VINTAGE DOILY,1.6415966386554621,1547
23691,KEEP CALM BIRTHDAY WRAP,0.4184210526315789,1175
23692,WRAP A PRETTY THANK YOU,0.42,50
23694,PAISLEY PARK CARD,0.4175,348
23695,DOILY THANK YOU CARD,0.41727272727272724,703
23697,A PRETTY THANK YOU CARD,0.41777777777777775,438
23702,High Resolution Image,8.5,4
23843,"PAPER CRAFT , LITTLE BIRDIE",2.08,80995
35001G,HAND OPEN SHAPE GOLD,3.602692307692308,156
35001W,HAND OPEN SHAPE DECO.WHITE,3.0840000000000005,92
35004B,SET OF 3 BLACK FLYING DUCKS,5.1000000000000005,475
35004C,SET OF 3 COLOURED  FLYING DUCKS,5.239473684210527,393
35004G,SET OF 3 GOLD FLYING DUCKS,5.3,126
35004P,SET OF 3 PINK FLYING DUCKS,5.45,1
35095A,BLUE VICTORIAN FABRIC OVAL BOX,0.41617647058823526,811
35095B,RED VICTORIAN FABRIC OVAL BOX,0.4168292682926829,772
35241,ENAMEL BLUE RIM BISCUIT BIN,4.786666666666666,89
35265,COLOURFUL FLOWER FRUIT BOWL,2.3181818181818183,16
35271S,GOLD PRINT PAPER BAG,0.19,19
35400,WOODEN BOX ADVENT CALENDAR ,8.95,10
35443,RASTA IN BATH W SPLIFF ASHTRAY,0.85,7
35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,0.47482758620689663,1654
35591T,TURQUOISE CHRISTMAS TREE ,1.25,5
35597A,DUSTY PINK CHRISTMAS TREE 30CM,1.25,1
35597B,BLACKCHRISTMAS TREE 30CM,1.25,1
35597D,PINK/WHITE CHRISTMAS TREE 30CM,0.38,46
35598A,DUSTY PINK CHRISTMAS TREE 60CM,2.95,9
35598B,BLACK CHRISTMAS TREE 60CM,1.2772727272727273,554
35598C,WHITE CHRISTMAS TREE 60CM,2.95,2
35598D,PINK/WHITE CHRISTMAS TREE 60CM,0.7504166666666667,660
35599B,BLACK CHRISTMAS TREE 120CM,3.033478260869565,209
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,2.573157894736842,186
35607A,PINK FLUFFY CHRISTMAS DECORATION,0.19,24
35607B,BLACK FEATHER CHRISTMAS DECORATION,0.19,96
35610A,PINK CHRISTMAS FLOCK DROPLET ,1.25,8
35610B,BLACK CHRISTMAS FLOCK DROPLET ,1.25,24
35610C,WHITE CHRISTMAS FLOCK DROPLET ,1.25,24
35637A,IVORY STRING CURTAIN WITH POLE ,2.6166666666666667,166
35637C,PINK STRING CURTAIN WITH POLE,2.5214285714285714,28
35638A,PINK AND BLACK STRING CURTAIN,3.55,38
35638B,PINK/BLUE STRING CURTAIN ,1.95,56
35645,VINTAGE BEAD PINK JEWEL BOX,4.25,4
35646,VINTAGE BEAD PINK EVENING BAG,1.4330434782608696,513
35647,VINTAGE BEAD PINK SHADE ,1.25,13
35648,VINTAGE BEAD PINK PURSE ,0.995079365079365,812
35649,VINTAGE BEAD COSMETIC BAG ,3.095714285714286,16
35650,VINTAGE BEAD PINK JEWEL STAND,4.95,1
35651,VINTAGE BEAD PINK SCARF ,1.8352941176470587,330
35653,VINTAGE BEAD NOTEBOOK,2.95,47
35809A,ENAMEL PINK TEA CONTAINER,1.1087804878048781,388
35809B,ENAMEL BLUE RIM TEA CONTAINER,1.6766666666666667,8
35810A,ENAMEL PINK COFFEE CONTAINER,1.021698113207547,602
35810B,ENAMEL BLUE RIM COFFEE CONTAINER,1.1928571428571428,147
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",0.724,162
35816P,"ACRYLIC JEWEL ANGEL,PINK",0.38,78
35817P,"ACRYLIC JEWEL SNOWFLAKE,PINK",1.4649999999999999,18
35818B,"ACRYLIC JEWEL ICICLE, BLUE",0.38000000000000006,31
35818P,"ACRYLIC JEWEL ICICLE, PINK",0.38,261
35819B,"ACRYLIC HANGING JEWEL,BLUE",0.38,266
35819P,"ACRYLIC HANGING JEWEL,PINK",0.5042857142857143,95
35833P,4 PINK FLOCK CHRISTMAS BALLS,1.25,36
35909A,RABBIT EASTER DECORATION,2.9500000000000006,8
35909B,PINK FLOWERS RABBIT EASTER,2.95,8
35910A,MULTICOLOUR EASTER RABBIT ,1.95,20
35910B,PINK FLOWERS RABBIT EASTER,1.95,13
35911A,MULTICOLOUR RABBIT EGG WARMER,1.0984,205
35911B,PINK/FLOWER RABBIT EGG WARMER ,2.1,17
35912B,WHITE/PINK CHICK DECORATION,1.228888888888889,249
35913B,WHITE/PINK CHICK EASTER DECORATION,0.85,34
35914,PINK CHICK EGG WARMER + EGG CUP,1.2666666666666666,135
35915B,BLUE KNITTED HEN ,1.65,91
35915C,PEACH KNITTED HEN ,1.65,49
35916A,YELLOW FELT HANGING HEART W FLOWER,0.85,20
35916B,BLUE FELT HANGING HEART WITH FLOWER,0.85,6
35916C,PINK FELT HANGING HEART W FLOWER,0.85,54
35920,FOUR RABBIT EASTER DECORATIONS,1.25,67
35921,EASTER BUNNY HANGING GARLAND,1.25,54
35922,EASTER BUNNY WREATH,4.95,28
35923,CANDY HEART HANGING DECORATION,0.48333333333333334,1265
35924,HANGING FAIRY CAKE DECORATION,2.0006060606060605,724
35933,PINK STOCKING CHRISTMAS DECORATION,0.38,222
35953,FOLKART STAR CHRISTMAS DECORATIONS,0.48772727272727273,3016
35954,SMALL FOLKART STAR CHRISTMAS DEC,0.2596969696969697,1076
35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,0.32142857142857145,558
35958,FOLKART ZINC STAR CHRISTMAS DEC,0.85,12
35961,FOLKART ZINC HEART CHRISTMAS DEC,0.846687898089172,2679
35964,FOLKART CLIP ON STARS,0.43500000000000005,621
35965,FOLKART HEART NAPKIN RINGS,1.4071428571428573,181
35966,FOLKART CHRISTMAS TREE T-LIGHT HOLD,0.38,27
35967,FOLK ART METAL STAR T-LIGHT HOLDER,0.39655172413793105,381
35968,FOLK ART METAL HEART T-LIGHT HOLDER,0.37,145
35970,ZINC FOLKART SLEIGH BELLS,1.7356976744186043,4627
35971,ROSE FOLKART HEART DECORATIONS,1.4080357142857143,423
35972,DAISY FOLKART HEART DECORATION,1.25,96
37327,ASSTD MULTICOLOUR CIRCLES MUG,0.41957446808510634,1374
37330,BIG POLKADOT MUG,0.39,6
37333,"RETRO ""TEA FOR ONE"" ",3.5863636363636364,14
37340,MULTICOLOUR SPRING FLOWER MUG,0.40437500000000004,2042
37342,POLKADOT COFFEE CUP & SAUCER PINK,0.795625,1435
37343,POLKADOT MUG PINK ,1.4925,62
37351,ORANGE FLOWER MUG ,0.39,4
37370,RETRO COFFEE MUGS ASSORTED,1.233189655172414,2504
37379A,PINK CHERRY BLOSSOM CUP & SAUCER,1.25,6
37413,ICON MUG REVOLUTIONARY,0.4112345679012346,701
37423,WHITE WITH BLACK CATS PLATE,0.5433333333333333,78
37444A,YELLOW BREAKFAST CUP AND SAUCER,0.9385714285714286,47
37444B,BLUE BREAKFAST CUP AND SAUCER ,2.9500000000000006,4
37444C,PINK BREAKFAST CUP AND SAUCER ,1.487142857142857,19
37446,MINI CAKE STAND WITH HANGING CAKES,1.4316993464052286,1290
37447,CERAMIC CAKE DESIGN SPOTTED PLATE,1.483684210526316,757
37448,CERAMIC CAKE DESIGN SPOTTED MUG,1.4823566878980892,1399
37449,CERAMIC CAKE STAND + HANGING CAKES,9.757499999999999,561
37450,CERAMIC CAKE BOWL + HANGING CAKES,2.89,665
37461,FUNKY MONKEY MUG,1.25,1
37462E,"PET MUG, GOLDFISH",0.2475,27
37464,ROBOT MUG IN DISPLAY BOX,1.25,3
37467,PIG MUG IN TWO COLOUR DESIGNS,0.5154545454545455,128
37468,HARDMAN MUG 3 ASSORTED,0.38999999999999996,63
37471,MULTICOLOUR POLKADOT PLATE,0.85,12
37475,SET/4 COLOURFUL MIXING BOWLS,9.748620689655171,56
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,9.787777777777777,17
37479B,CUBIC MUG FLOCK BLUE ON BROWN,0.898235294117647,127
37479P,CUBIC MUG FLOCK PINK ON BROWN,0.5957142857142858,118
37482P,CUBIC MUG PINK POLKADOT,0.6368571428571428,477
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,0.29,68
37488A,YELLOW PINK FLOWER DESIGN BIG BOWL,0.38999999999999996,28
37489A,YELLOW/PINK FLOWER DESIGN BIG MUG,0.494,33
37489B,BLUE/YELLOW FLOWER DESIGN BIG MUG,0.65,31
37489C,GREEN/BLUE FLOWER DESIGN BIG MUG,0.78,23
37489D,PINK/GREEN FLOWER DESIGN BIG MUG,0.48176470588235293,40
37491B,BLUE/YELLOW CERAMIC CANDLE HOLDER,1.65,4
37491C,GREEN/BLUE CERAMIC CANDLE HOLDER,1.65,8
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,1.65,2
37495,FAIRY CAKE BIRTHDAY CANDLE SET,3.7309523809523806,428
37500,TEA TIME TEAPOT IN GIFT BOX,6.266,338
37501,TEA TIME TEA SET IN GIFT BOX,6.95,102
37509,NEW ENGLAND MUG W GIFT BOX,2.55,2
40001,WHITE BAMBOO RIBS LAMPSHADE,0.82,755
40003,WHITE BAMBOO RIBS LAMPSHADE,1.2227272727272727,147
40005B,BLUE ORGANDY ROUND LAMPSHADE W BEA,0.85,12
40016,CHINESE DRAGON PAPER LANTERNS,0.5113333333333333,5524
40046A,RED DAISY PAPER LAMPSHADE,1.25,50
44089A,PINK GAUZE BUTTERFLY LAMPSHADE,0.42,15
44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,0.42,24
44091A,BLUE CRUSOE CHECK LAMPSHADE,0.42,9
44092B,BLUE WHITE PLASTIC RINGS LAMPSHADE,0.85,14
44092C,PURPLE/COPPER HANGING LAMPSHADE,0.85,18
44228,CANNABIS LEAF BEAD CURTAIN,0.85,36
44234,ASSORTED CIRCULAR MOBILE,0.207,640
44235,ASS COL CIRCLE MOBILE ,0.41600000000000004,538
44236,PINK/PURPLE CIRCLE CURTAIN,1.3414285714285714,52
44242A,LILAC FEATHERS CURTAIN,0.79,12
44242B,PINK FEATHERS CURTAIN,0.9433333333333334,52
44265,M/COLOUR POM-POM CURTAIN,4.25,2
45013,FOLDING SHOE TIDY,2.95,3
46000M,POLYESTER FILLER PAD 45x45cm,1.55,1008
46000P,POLYESTER FILLER PAD 65CMx65CM,4.25,17
46000R,POLYESTER FILLER PAD 45x30cm,1.45,101
46000S,POLYESTER FILLER PAD 40x40cm,1.45,1551
46000U,POLYESTER FILLER PAD 30CMx30CM,1.25,107
46115B,GREEN POP ART MAO CUSHION COVER ,0.19,12
46118,FUNKY MONKEY CUSHION COVER,0.85,193
46126A,ELVIS WALLHANGING / CURTAIN,1.25,48
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,1.0333333333333334,43
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,16.95,24
46776A,WOVEN BUBBLE GUM CUSHION COVER,4.95,14
46776B,WOVEN BERRIES CUSHION COVER ,4.95,15
46776C,WOVEN FROST CUSHION COVER,4.95,11
46776D,WOVEN SUNSET CUSHION COVER ,4.95,12
46776E,WOVEN CANDY CUSHION COVER ,4.95,14
46776F,WOVEN ROSE GARDEN CUSHION COVER ,4.95,19
47013A,WINE BOTTLE DRESSING LT.BLUE,0.205,14
47013C,WINE BOTTLE DRESSING DARK BLUE,0.1442857142857143,43
47016,LIGHT DECORATION BATTERY OPERATED,2.1,2
47021G,SET/6 BEAD COASTERS GAUZE BAG GOLD,0.6193333333333334,518
47310M,"SMALL POP BOX,FUNKY MONKEY",1.3279166666666666,265
47341A,FUSCHIA TABLE RUN FLOWER ,1.75,27
47341B,BLUE TABLE RUN FLOWER,1.25,45
47343A,FUSCHIA FLOWER PURSE WITH BEADS,0.9714285714285714,159
47344B,BLUE FLOWER DES PURSE,0.9700000000000001,44
47348A,FUSCHIA VOILE POINTY SHOE DEC,0.702,97
47351B,BLUE  VOILE LAMPSHADE,2.905555555555556,86
47367B,PAIR PADDED HANGERS PINK CHECK,3.6772727272727277,57
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,2.9500000000000006,8
47369B,BLUE GREEN EMBROIDERY COSMETIC BAG,3.896666666666667,3
47420,ASSORTED COLOUR SUCTION CUP HOOK,0.19,196
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,0.41600000000000004,970
47422,ASSORTED MONKEY SUCTION CUP HOOK,0.416,519
47469,ASSORTED SHAPES PHOTO CLIP SILVER ,0.6335714285714287,355
47471,RAINBOW PEGS PHOTO CLIP STRING,0.7075,262
47480,HANGING PHOTO CLIP ROPE LADDER,1.8553846153846152,690
47481,50CM METAL STRING WITH  7 CLIPS,0.8410526315789474,221
47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,0.503855421686747,2730
47503H,ASS FLORAL PRINT SPIRIT LEVEL ,1.1214285714285714,95
47503J,SET/3 FLORAL GARDEN TOOLS IN BAG,7.95,1
47504H,ENGLISH ROSE SPIRIT LEVEL ,1.2371739130434782,948
47504K,ENGLISH ROSE GARDEN SECATEURS,1.0948314606741574,1957
47518F,ICON PLACEMAT POP ART ELVIS,0.14142857142857143,827
47556B,TEA TIME TEA TOWELS ,2.325,2600
47559B,TEA TIME OVEN GLOVE,1.2812345679012345,2001
47563A,RETRO LONGBOARD IRONING BOARD COVER,1.3055555555555556,198
47566,PARTY BUNTING,4.876220302375811,15279
47566B,TEA TIME PARTY BUNTING,4.860191082802548,2288
47567B,TEA TIME KITCHEN APRON,5.950082644628099,585
47570B,TEA TIME TABLE CLOTH,10.400769230769232,180
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,1.2303921568627452,422
47574B,ENGLISH ROSE SCENTED HANGING HEART,4.25,4
47578A,ENGLISH ROSE SMALL SCENTED FLOWER,0.85,192
47579,TEA TIME BREAKFAST BASKET,2.1,1
47580,TEA TIME DES TEA COSY,2.569868421052631,328
47585A,PINK FAIRY CAKE CUSHION COVER,3.75,102
47586A,PINK FAIRY CAKE CUSHION COVER,2.55,21
47589,CONGRATULATIONS BUNTING,5.45,13
47590A,BLUE HAPPY BIRTHDAY BUNTING,5.468084507042254,1948
47590B,PINK HAPPY BIRTHDAY BUNTING,5.412222222222223,2283
47591B,SCOTTIES CHILDRENS APRON,1.65,38
47591D,PINK FAIRY CAKE CHILDRENS APRON,1.9740806045340051,3140
47593A,CAROUSEL PONIES BABY BIB,0.5853846153846154,33
47593B,SCOTTIE DOGS BABY BIB,0.4895833333333333,1663
47594A,CAROUSEL DESIGN WASHBAG,1.9499999999999997,52
47594B,SCOTTIES DESIGN WASHBAG,1.95,91
47599A,PINK PARTY BAGS,2.069109589041096,2409
47599B,BLUE PARTY BAGS ,2.0772222222222223,1451
48111,DOORMAT 3 SMILEY CATS,7.788914285714285,1104
48116,DOORMAT MULTICOLOUR STRIPE,7.6978723404255325,1418
48129,DOORMAT TOPIARY,7.966775956284153,880
48138,DOORMAT UNION FLAG,7.796138996138996,3614
48173C,DOORMAT BLACK FLOCK ,7.738554913294798,1784
48184,DOORMAT ENGLISH ROSE ,7.776011235955057,1972
48185,DOORMAT FAIRY CAKE,7.906198347107438,3427
48187,DOORMAT NEW ENGLAND,7.813996247654783,3698
48188,DOORMAT WELCOME PUPPIES,7.909246031746032,2027
48194,DOORMAT HEARTS,7.949064449064449,3268
51008,AFGHAN SLIPPER SOCK PAIR,3.4236842105263157,511
51014A,"FEATHER PEN,HOT PINK",0.5129936305732484,3573
51014C,"FEATHER PEN,COAL BLACK",0.5413513513513514,2438
51014L,"FEATHER PEN,LIGHT PINK",0.5336792452830189,1924
51020A,SUMMER FUN DESIGN SHOWER CAP,0.5566666666666666,325
51020B,STRIPY DESIGN SHOWER CAP,0.6739999999999999,197
62018,SOMBRERO ,1.8076271186440676,4402
62043B,BLUE CHECK BAG W HANDLE 34X20CM,0.8299999999999998,17
62074B,ELEPHANT CLIP W SUCTION CUP,0.42,16
62086A,PINK RETRO BIG FLOWER BAG,1.9499999999999997,86
62094B,TURQ ICE CREAM BUM BAG ,2.55,13
62096A,PINK/YELLOW FLOWERS HANDBAG,1.25,106
62096B,PURPLE/TURQ FLOWERS HANDBAG,1.25,2
62097B,BLUE STRIPES SHOULDER BAG,0.83,9
70006,LOVE HEART POCKET WARMER,1.2315,2619
70007,HI TEC ALPINE HAND WARMER,1.385925925925926,728
71038,WHITE HANGING BEADS CANDLE HOLDER,5.3999999999999995,238
71050,SMALL SINGLE FLAME CANDLE HOLDER,0.3499999999999999,33
71053,WHITE METAL LANTERN,3.7688326848249027,1633
71101E,STANDING FAIRY POLE SUPPORT ,0.8322727272727272,346
71143,SILVER BOOK MARK WITH BEADS,0.85,10
71215,METAL BASE FOR CANDLES,0.42,11
71270,PHOTO CLIP LINE,1.2878125,204
71279,PINK GLASS CANDLEHOLDER,2.935714285714286,155
71403,"PINK/WHITE ""KEEP CLEAN"" BULLET BIN",2.95,53
71406C,BLACK ORANGE SQUEEZER,0.42000000000000004,138
71459,HANGING JAM JAR T-LIGHT HOLDER,0.8327105263157895,12941
71477,COLOUR GLASS. STAR T-LIGHT HOLDER,3.5367293233082706,6650
71495A,CD WALL TIDY BLUE OFFICE,0.36,96
71495B,CD WALL TIDY RED FLOWERS,0.384,160
71496A,A4 WALL TIDY BLUE OFFICE,0.554,114
71496B,A4 WALL TIDY RED FLOWERS,0.56,13
71510,SQUARE METAL CANDLEHOLDER BASE,0.8099999999999999,52
72024U,LILAC VOTIVE CANDLE,0.21,72
72051S,BAG OF SILVER STONES,0.42000000000000004,45
72122,COFFEE SCENT PILLAR CANDLE,0.95,291
72127,COLUMBIAN CANDLE ROUND ,1.2436666666666667,168
72128,COLUMBIAN CANDLE ROUND,0.8372727272727273,189
72130,COLUMBIAN CANDLE ROUND,0.6356,215
72131,COLUMBIAN CANDLE RECTANGLE,1.8999999999999997,136
